Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,Text
818,5.0,0.1242,"history, top, insight, exhibition, cultural, sober, part, unique, early, historic",A Quick Visit is Required
819,5.0,0.1358,"history, top, insight, exhibition, cultural, sober, part, unique, early, historic",Excellent presentation of early human history
820,8.0,0.1285,"informative, exhibit, thing, building, simple, introduction, worthwhile, trip, human, cheap",one of better things in Addis
821,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Good to visit if youre in Addis
822,6.0,0.1264,"culture, learn, history, tour, art, historical, educational, presentation, year, expect",Historical and easy to navigate.
823,8.0,0.1261,"informative, exhibit, thing, building, simple, introduction, worthwhile, trip, human, cheap",Superb introduction to Ethiopias history
824,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Worth a visit just for Lucy....
825,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Great value museum
826,7.0,0.1293,"move, small, information, modern, basement, overview, guide, cool, maintain, restaurant",Very good especially the Lucys part - rest needs better layout and work
827,6.0,0.1264,"culture, learn, history, tour, art, historical, educational, presentation, year, expect",Good surprise
828,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Very Interesting Museum in Addis Ababa
829,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",A good and importsnt place to visit
830,2.0,0.1342,"collection, history, visit, display, local, small, content, quality, give, informative","Lucys replica ,our 3 to 4 million old erectus grand mother , in an aging ethnological museum"
831,5.0,0.1198,"history, top, insight, exhibition, cultural, sober, part, unique, early, historic",Fascinating History!
832,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",beautiful palace
833,7.0,0.1198,"move, small, information, modern, basement, overview, guide, cool, maintain, restaurant",Interesting Small Museum
834,1.0,0.1214,"worth, stop, guide, recent, explanation, trip, description, deal, lack, end",Important piece of recent history
835,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Nice place
836,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Excellent place to visit
837,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Probably the Best Museum in Addis
838,1.0,0.1261,"worth, stop, guide, recent, explanation, trip, description, deal, lack, end",Interesting and good background on recent Ethiopian past
839,5.0,0.1273,"history, top, insight, exhibition, cultural, sober, part, unique, early, historic","An insightful historic section, rarely visited!"
840,6.0,0.1242,"culture, learn, history, tour, art, historical, educational, presentation, year, expect","Impressive country, impressive museum!"
841,4.0,0.1176,"important, make, human, lot, evolution, find, full, afternoon, poorly, floor",Rich in Remembering
842,5.0,0.1264,"history, top, insight, exhibition, cultural, sober, part, unique, early, historic",Interesting history
843,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Quite impressed
844,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Old - Older - Oldest
845,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet","Interesting, but could be better"
846,3.0,0.1242,"small, experience, photo, quick, item, bone, ground, watercolour, art, extremely",Ethiopians are so proud of this!!
847,2.0,0.1285,"collection, history, visit, display, local, small, content, quality, give, informative",a fascinating collection
848,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Fascinating
849,5.0,0.1239,"history, top, insight, exhibition, cultural, sober, part, unique, early, historic",Scam alert near the Ethnological Museum (Addis Ababa University Campus)
850,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Interesting. ..
851,3.0,0.1285,"small, experience, photo, quick, item, bone, ground, watercolour, art, extremely",Very unusual museum
852,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",My favorite museum in Addis Ababa
853,2.0,0.1261,"collection, history, visit, display, local, small, content, quality, give, informative",Intelligent display
854,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Very interesting
855,1.0,0.1239,"worth, stop, guide, recent, explanation, trip, description, deal, lack, end","Nice little museum, Beautiful fossil exhibition!"
856,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Nice place
857,6.0,0.1285,"culture, learn, history, tour, art, historical, educational, presentation, year, expect",Great place to learn 
858,5.0,0.122,"history, top, insight, exhibition, cultural, sober, part, unique, early, historic",Amazing history of Ethiopia.
859,6.0,0.1239,"culture, learn, history, tour, art, historical, educational, presentation, year, expect",Great surprise in a beautiful spot!
860,7.0,0.1261,"move, small, information, modern, basement, overview, guide, cool, maintain, restaurant",Full of information
861,1.0,0.1285,"worth, stop, guide, recent, explanation, trip, description, deal, lack, end",Worth it for the Emperors bed chamber
862,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Worth a visit
863,4.0,0.1264,"important, make, human, lot, evolution, find, full, afternoon, poorly, floor",Interesting museum with lots of info
864,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Enjoyed this
865,1.0,0.1285,"worth, stop, guide, recent, explanation, trip, description, deal, lack, end",Well worth a visit
866,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",interesting museum
867,4.0,0.1264,"important, make, human, lot, evolution, find, full, afternoon, poorly, floor","15 minutes enough: Lucy replica, some pots and nice garden"
868,3.0,0.1242,"small, experience, photo, quick, item, bone, ground, watercolour, art, extremely",Small interesting museum 
869,1.0,0.1303,"worth, stop, guide, recent, explanation, trip, description, deal, lack, end",Well worth the trip
870,2.0,0.1276,"collection, history, visit, display, local, small, content, quality, give, informative",Lighting leaves a great deal to be desired
871,2.0,0.1197,"collection, history, visit, display, local, small, content, quality, give, informative",Small museum about the rich Ethiopian history
872,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Worth a visit.
873,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Interesting but...
874,3.0,0.122,"small, experience, photo, quick, item, bone, ground, watercolour, art, extremely",Small but nice 
875,7.0,0.1216,"move, small, information, modern, basement, overview, guide, cool, maintain, restaurant",This is a must to see. Full of information and history.
876,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Of course Lucy but there is so much more
877,5.0,0.1426,"history, top, insight, exhibition, cultural, sober, part, unique, early, historic",Interesting natural and cultural history
878,8.0,0.1405,"informative, exhibit, thing, building, simple, introduction, worthwhile, trip, human, cheap","Simple but straightforward, informative"
879,7.0,0.1261,"move, small, information, modern, basement, overview, guide, cool, maintain, restaurant",Pre-history quite interesting...
880,2.0,0.1279,"collection, history, visit, display, local, small, content, quality, give, informative",Amazing collection; presentation mixed
881,2.0,0.1237,"collection, history, visit, display, local, small, content, quality, give, informative",Great items poorly displayed
882,3.0,0.1261,"small, experience, photo, quick, item, bone, ground, watercolour, art, extremely",Very valueable items but they are not taken care
883,0.0,0.1261,"time, hour, food, highly, spend, recommend, work, people, start, meet",Worth going if you have the time but nothing
884,1.0,0.1453,"worth, stop, guide, recent, explanation, trip, description, deal, lack, end",Worth a visit but not for long
885,6.0,0.1198,"culture, learn, history, tour, art, historical, educational, presentation, year, expect",VERY WELL SET UP MUSEUM
886,6.0,0.1198,"culture, learn, history, tour, art, historical, educational, presentation, year, expect",Dont expect too much
887,0.0,0.1285,"time, hour, food, highly, spend, recommend, work, people, start, meet",Okay for the first time.
888,8.0,0.1264,"informative, exhibit, thing, building, simple, introduction, worthwhile, trip, human, cheap",Very informative 
889,6.0,0.1261,"culture, learn, history, tour, art, historical, educational, presentation, year, expect",So much things to learn about Ethiopia! Even Lucy is there...
890,0.0,0.1264,"time, hour, food, highly, spend, recommend, work, people, start, meet",Interesting stopover.
891,2.0,0.1176,"collection, history, visit, display, local, small, content, quality, give, informative",Very interesting and well put together
892,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Best museum in Addis - take a guide
893,4.0,0.1237,"important, make, human, lot, evolution, find, full, afternoon, poorly, floor",An important piece of Ethiopian history
894,8.0,0.1285,"informative, exhibit, thing, building, simple, introduction, worthwhile, trip, human, cheap",Best thing we did in Addis
895,5.0,0.1346,"history, top, insight, exhibition, cultural, sober, part, unique, early, historic","Fantastic place to visit, part of Ethiopias history you need to know."
896,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Very interesting
897,6.0,0.1261,"culture, learn, history, tour, art, historical, educational, presentation, year, expect",Very important site
898,6.0,0.1384,"culture, learn, history, tour, art, historical, educational, presentation, year, expect",A small museum with a huge impact
899,4.0,0.1285,"important, make, human, lot, evolution, find, full, afternoon, poorly, floor",not fun but definitely important
900,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Great gallery!
901,7.0,0.1384,"move, small, information, modern, basement, overview, guide, cool, maintain, restaurant","Talented, Friendly Local Artist"
902,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Not so fine
903,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",unique
904,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Definitely worth a visit
905,2.0,0.1261,"collection, history, visit, display, local, small, content, quality, give, informative",wonderful local art
906,7.0,0.1354,"move, small, information, modern, basement, overview, guide, cool, maintain, restaurant","Great watercolours paintings; portraits, landscapes, but the most beautiful are thess describing Lalibela"
907,8.0,0.1239,"informative, exhibit, thing, building, simple, introduction, worthwhile, trip, human, cheap",Informative and cool
908,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Interesting insight into Ethiopias rich cultural heritage
909,3.0,0.1261,"small, experience, photo, quick, item, bone, ground, watercolour, art, extremely",Probably the best all-round Ethiopian experience in Addis
910,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Amazing guide
911,6.0,0.1198,"culture, learn, history, tour, art, historical, educational, presentation, year, expect",good art
912,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Excellent museum
913,8.0,0.1258,"informative, exhibit, thing, building, simple, introduction, worthwhile, trip, human, cheap","Very informative, lots to read and see."
914,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Glad we went here.
915,6.0,0.1285,"culture, learn, history, tour, art, historical, educational, presentation, year, expect",Educational and very interesting
916,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet","Better than the National Museum, but too dark"
917,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Good museum
918,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",very interesting
919,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Nice cultural escapade
920,4.0,0.1237,"important, make, human, lot, evolution, find, full, afternoon, poorly, floor",Very enjoyable to view historical aspects of Ethiopia
921,1.0,0.1261,"worth, stop, guide, recent, explanation, trip, description, deal, lack, end",Small museum but worth the visit
922,6.0,0.1276,"culture, learn, history, tour, art, historical, educational, presentation, year, expect",What a surprise - a high quality faclity
923,4.0,0.1261,"important, make, human, lot, evolution, find, full, afternoon, poorly, floor",A most bizarre afternoon!
924,4.0,0.141,"important, make, human, lot, evolution, find, full, afternoon, poorly, floor",Lovely new museum in the heart if Tigray
925,1.0,0.1261,"worth, stop, guide, recent, explanation, trip, description, deal, lack, end","Worth is just to see the ""Lucy"" exhibit"
926,0.0,0.1255,"time, hour, food, highly, spend, recommend, work, people, start, meet","Cheap price, but not worth the time"
927,4.0,0.1237,"important, make, human, lot, evolution, find, full, afternoon, poorly, floor",Great Evolution Education & Ethiopian History
928,2.0,0.1198,"collection, history, visit, display, local, small, content, quality, give, informative","To put a plus for yourself, but not that interesting"
929,7.0,0.1261,"move, small, information, modern, basement, overview, guide, cool, maintain, restaurant",Lucy - the first humanoid walked on this earth
930,2.0,0.1285,"collection, history, visit, display, local, small, content, quality, give, informative",Interesting but needs more displays.
931,8.0,0.1325,"informative, exhibit, thing, building, simple, introduction, worthwhile, trip, human, cheap",Informative - seen better days
932,8.0,0.1242,"informative, exhibit, thing, building, simple, introduction, worthwhile, trip, human, cheap","Informative, but needs love "
933,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Nice Museum
934,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Interesting
935,7.0,0.122,"move, small, information, modern, basement, overview, guide, cool, maintain, restaurant",Cool Museum
936,4.0,0.1285,"important, make, human, lot, evolution, find, full, afternoon, poorly, floor",Lucy and a lot more
937,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Fun Museum
938,0.0,0.1261,"time, hour, food, highly, spend, recommend, work, people, start, meet","Nice collection, but needs work"
939,3.0,0.1216,"small, experience, photo, quick, item, bone, ground, watercolour, art, extremely",A Phenomenal Price for Old Bones
940,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet","Interesting Replicas of Ardi,Lucy, and the Koran"
941,0.0,0.1285,"time, hour, food, highly, spend, recommend, work, people, start, meet",Fascinating look at humanity
942,0.0,0.1285,"time, hour, food, highly, spend, recommend, work, people, start, meet",Okay if you have time to visit
943,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",The best in Ethiopia
944,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Good Museum... A little Sad
945,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Excellent Memorial Museum
946,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Impressive
947,6.0,0.1255,"culture, learn, history, tour, art, historical, educational, presentation, year, expect",What an important and harrowing period in Ethiopian History
948,7.0,0.122,"move, small, information, modern, basement, overview, guide, cool, maintain, restaurant",Friendly and helpful stuff/ guides
949,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Fascinating insight
950,1.0,0.1237,"worth, stop, guide, recent, explanation, trip, description, deal, lack, end",Simple museum with a great deal of history!
951,5.0,0.1333,"history, top, insight, exhibition, cultural, sober, part, unique, early, historic",Natural history section is worth visiting
952,6.0,0.1285,"culture, learn, history, tour, art, historical, educational, presentation, year, expect",Afternoon educational excursion
953,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Very interesting
954,6.0,0.1285,"culture, learn, history, tour, art, historical, educational, presentation, year, expect",Good place to visit before a tour in Ethiopia
955,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",INteresting
956,4.0,0.1261,"important, make, human, lot, evolution, find, full, afternoon, poorly, floor",Important museum but need a tour
957,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Best Museum in Addis
958,8.0,0.122,"informative, exhibit, thing, building, simple, introduction, worthwhile, trip, human, cheap",Interesting and Informative
959,1.0,0.1285,"worth, stop, guide, recent, explanation, trip, description, deal, lack, end",Definitely worth seeing
960,1.0,0.1285,"worth, stop, guide, recent, explanation, trip, description, deal, lack, end",Very much worth a visit
961,0.0,0.1285,"time, hour, food, highly, spend, recommend, work, people, start, meet",This museum was one of my favorite places.
962,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Quirky and Interesting
963,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",interesting
964,0.0,0.1405,"time, hour, food, highly, spend, recommend, work, people, start, meet",A good start to get to know the country and its people
965,6.0,0.1261,"culture, learn, history, tour, art, historical, educational, presentation, year, expect",Very interesting museum - get a tour guide
966,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Excellent Museum in a Former Palace
967,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Elementary and interesting
968,7.0,0.1261,"move, small, information, modern, basement, overview, guide, cool, maintain, restaurant",Interesting overview of Ethiopian history
969,6.0,0.1426,"culture, learn, history, tour, art, historical, educational, presentation, year, expect",Great museum to learn about the trasditions and culture
970,4.0,0.1214,"important, make, human, lot, evolution, find, full, afternoon, poorly, floor",Two floors of a mixed bag of stuff worth 30 min
971,2.0,0.1379,"collection, history, visit, display, local, small, content, quality, give, informative",Small but gives great understanding of what happened
972,7.0,0.1261,"move, small, information, modern, basement, overview, guide, cool, maintain, restaurant",A must see if you wish to appreciate modern Ethiopian history
973,2.0,0.1261,"collection, history, visit, display, local, small, content, quality, give, informative",Nice collection of photos
974,4.0,0.1285,"important, make, human, lot, evolution, find, full, afternoon, poorly, floor",Maybe the most important place you will go in Addis
975,3.0,0.122,"small, experience, photo, quick, item, bone, ground, watercolour, art, extremely",Good for bones!
976,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Fascinating
977,5.0,0.1264,"history, top, insight, exhibition, cultural, sober, part, unique, early, historic",Surprisingly nice museum
978,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Lucy plus much more!
979,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",New and improved
980,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Should be better
981,7.0,0.1264,"move, small, information, modern, basement, overview, guide, cool, maintain, restaurant",Basement is great
982,0.0,0.1239,"time, hour, food, highly, spend, recommend, work, people, start, meet",A must see - just pray for electricty :-) 
983,0.0,0.1285,"time, hour, food, highly, spend, recommend, work, people, start, meet",Needs MUCH work
984,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Good overview
985,6.0,0.1214,"culture, learn, history, tour, art, historical, educational, presentation, year, expect","Nice area for a walk, birds and a Museum where parts are interesting"
986,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",interesting museum
987,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Not the best
988,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Worth a Visit
989,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",A good museum by Ethiopian standards
990,3.0,0.1285,"small, experience, photo, quick, item, bone, ground, watercolour, art, extremely",Its satisfying to be able to take photos in a museum!
991,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Good for those interested in archeology
992,6.0,0.1279,"culture, learn, history, tour, art, historical, educational, presentation, year, expect",A good orientation to Ethiopian history and culture
993,4.0,0.1242,"important, make, human, lot, evolution, find, full, afternoon, poorly, floor",Okay but need Renovation
994,2.0,0.1214,"collection, history, visit, display, local, small, content, quality, give, informative",Interesting exhibits in spacious and historic setting
995,0.0,0.1285,"time, hour, food, highly, spend, recommend, work, people, start, meet",Good Complement to National Museum
996,8.0,0.1198,"informative, exhibit, thing, building, simple, introduction, worthwhile, trip, human, cheap",bedrooms worth the trip
997,2.0,0.1237,"collection, history, visit, display, local, small, content, quality, give, informative",Good insight into local culture
998,2.0,0.1285,"collection, history, visit, display, local, small, content, quality, give, informative",Interesting taste of Ethiopia
999,1.0,0.1218,"worth, stop, guide, recent, explanation, trip, description, deal, lack, end",Habtamu Yitay - a fantastic guide in the ethnological museum: 0921932362
1000,1.0,0.1239,"worth, stop, guide, recent, explanation, trip, description, deal, lack, end",Well worth visiting
1001,4.0,0.1237,"important, make, human, lot, evolution, find, full, afternoon, poorly, floor",An important glimpse into history
1002,7.0,0.1261,"move, small, information, modern, basement, overview, guide, cool, maintain, restaurant",Very moving and beautifully done memorial museum
1003,4.0,0.1342,"important, make, human, lot, evolution, find, full, afternoon, poorly, floor","NIce, although apparently poorly resourced"
1004,7.0,0.1285,"move, small, information, modern, basement, overview, guide, cool, maintain, restaurant",Very Interesting Museum in a great location in Addis
1005,2.0,0.1285,"collection, history, visit, display, local, small, content, quality, give, informative",Very interesting but need more attention 
1006,0.0,0.1197,"time, hour, food, highly, spend, recommend, work, people, start, meet",Full of story!
1007,0.0,0.1218,"time, hour, food, highly, spend, recommend, work, people, start, meet",Good place to get general idea
1008,8.0,0.1354,"informative, exhibit, thing, building, simple, introduction, worthwhile, trip, human, cheap","Really nice, free, the basement has the best captions in English though they fade as you rise through the levels"
1009,2.0,0.1198,"collection, history, visit, display, local, small, content, quality, give, informative",Fun to see the famous Lucy
1010,8.0,0.1285,"informative, exhibit, thing, building, simple, introduction, worthwhile, trip, human, cheap",Fantastic exhibits
1011,0.0,0.1218,"time, hour, food, highly, spend, recommend, work, people, start, meet",Contemporary Ethiopian art
1012,0.0,0.1218,"time, hour, food, highly, spend, recommend, work, people, start, meet",Small but perfectly formed
1013,6.0,0.1176,"culture, learn, history, tour, art, historical, educational, presentation, year, expect",Great art
1014,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Cozy and beautiful
1015,1.0,0.1453,"worth, stop, guide, recent, explanation, trip, description, deal, lack, end",Definitely worth a stop.
1016,2.0,0.1261,"collection, history, visit, display, local, small, content, quality, give, informative",Nice local art
1017,6.0,0.1198,"culture, learn, history, tour, art, historical, educational, presentation, year, expect",Art that is unique
1018,3.0,0.1432,"small, experience, photo, quick, item, bone, ground, watercolour, art, extremely",Fantastic sketches and watercolours
1019,3.0,0.1285,"small, experience, photo, quick, item, bone, ground, watercolour, art, extremely",Exquisite Watercolours
1020,1.0,0.1237,"worth, stop, guide, recent, explanation, trip, description, deal, lack, end",Worth a quick walk around
1021,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",a good memorial museum
1022,1.0,0.1285,"worth, stop, guide, recent, explanation, trip, description, deal, lack, end",Well worth a visit
1023,4.0,0.1261,"important, make, human, lot, evolution, find, full, afternoon, poorly, floor",Incredibly moving
1024,4.0,0.1384,"important, make, human, lot, evolution, find, full, afternoon, poorly, floor","Friendly staff, free entrance, interesting materials"
1025,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Worth a visit
1026,1.0,0.1285,"worth, stop, guide, recent, explanation, trip, description, deal, lack, end",worth a look
1027,0.0,0.1285,"time, hour, food, highly, spend, recommend, work, people, start, meet",Easy going good food
1028,7.0,0.1285,"move, small, information, modern, basement, overview, guide, cool, maintain, restaurant","Lovely restaurant, very nice food"
1029,1.0,0.1237,"worth, stop, guide, recent, explanation, trip, description, deal, lack, end",Hidden away but worth finding in Addis
1030,7.0,0.1426,"move, small, information, modern, basement, overview, guide, cool, maintain, restaurant",No Longer a Gallery but a Good Restaurant
1031,6.0,0.1176,"culture, learn, history, tour, art, historical, educational, presentation, year, expect","Beautiful art, great lunch"
1032,7.0,0.1285,"move, small, information, modern, basement, overview, guide, cool, maintain, restaurant",A great art gallery and restaurant
1033,0.0,0.1214,"time, hour, food, highly, spend, recommend, work, people, start, meet","Great place for lunch or early dinner - fresh, delicious food!"
1034,0.0,0.1261,"time, hour, food, highly, spend, recommend, work, people, start, meet",A Gallery With Great Food
1035,7.0,0.1426,"move, small, information, modern, basement, overview, guide, cool, maintain, restaurant",Moving and thoughtful exhibit
1036,4.0,0.1239,"important, make, human, lot, evolution, find, full, afternoon, poorly, floor",Museum that is full of history
1037,4.0,0.1261,"important, make, human, lot, evolution, find, full, afternoon, poorly, floor",Distressing but important museum
1038,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Museum which can be improved but still interesting
1039,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Most interesting
1040,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Great fossil collection
1041,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Amazing!
1042,6.0,0.1285,"culture, learn, history, tour, art, historical, educational, presentation, year, expect",Mixed professional museum
1043,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Messy but interesting
1044,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Fascinating museum
1045,8.0,0.1198,"informative, exhibit, thing, building, simple, introduction, worthwhile, trip, human, cheap",Interesting and informative
1046,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Best museum in Addis
1047,1.0,0.1285,"worth, stop, guide, recent, explanation, trip, description, deal, lack, end",Worth a look
1048,6.0,0.1261,"culture, learn, history, tour, art, historical, educational, presentation, year, expect",Good place to appreciate unique Ethiopian Culture
1049,2.0,0.1285,"collection, history, visit, display, local, small, content, quality, give, informative",Collection not bad
1050,2.0,0.1285,"collection, history, visit, display, local, small, content, quality, give, informative",Rich collections 
1051,8.0,0.1363,"informative, exhibit, thing, building, simple, introduction, worthwhile, trip, human, cheap","Small, fast, cheap, MUST."
1052,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Good
1053,5.0,0.1237,"history, top, insight, exhibition, cultural, sober, part, unique, early, historic",Both interesting and informative from an anthropological perspective
1054,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Outstanding and unique - a must see
1055,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Interesting 
1056,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Great to see Lucy!
1057,8.0,0.1285,"informative, exhibit, thing, building, simple, introduction, worthwhile, trip, human, cheap",Lucy deserves better
1058,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Another excellent museum
1059,2.0,0.1261,"collection, history, visit, display, local, small, content, quality, give, informative",very good archeology displays
1060,6.0,0.1285,"culture, learn, history, tour, art, historical, educational, presentation, year, expect",Excellent tour
1061,8.0,0.1264,"informative, exhibit, thing, building, simple, introduction, worthwhile, trip, human, cheap",Very informative
1062,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Excellent Museum!
1063,1.0,0.1285,"worth, stop, guide, recent, explanation, trip, description, deal, lack, end",Worth looking
1064,3.0,0.1242,"small, experience, photo, quick, item, bone, ground, watercolour, art, extremely",A small interesting museum
1065,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Great museum a must see
1066,8.0,0.1198,"informative, exhibit, thing, building, simple, introduction, worthwhile, trip, human, cheap",The perfect preview to your first trip to Ethiopia
1067,6.0,0.1253,"culture, learn, history, tour, art, historical, educational, presentation, year, expect","Fascinating with unique, local, world renowned artefacts"
1068,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Not bad
1069,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Very interesting
1070,5.0,0.1453,"history, top, insight, exhibition, cultural, sober, part, unique, early, historic","Beautiful house, interesting exhibition"
1071,0.0,0.1453,"time, hour, food, highly, spend, recommend, work, people, start, meet","Beautiful architecture, recommended"
1072,3.0,0.1261,"small, experience, photo, quick, item, bone, ground, watercolour, art, extremely","Nice building, good photos"
1073,3.0,0.1264,"small, experience, photo, quick, item, bone, ground, watercolour, art, extremely",Great photos
1074,3.0,0.1285,"small, experience, photo, quick, item, bone, ground, watercolour, art, extremely",The place is neglected but the old photos are amazing
1075,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Very interesting 
1076,0.0,0.1239,"time, hour, food, highly, spend, recommend, work, people, start, meet",Dont miss it if you have 1 or 2 free hours in Addis Ababa.
1077,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",nice
1078,1.0,0.1198,"worth, stop, guide, recent, explanation, trip, description, deal, lack, end","Gosh I was tired, and the museum didnt spark any joy"
1079,1.0,0.1285,"worth, stop, guide, recent, explanation, trip, description, deal, lack, end",Well worth to visit Lucy!
1080,5.0,0.1242,"history, top, insight, exhibition, cultural, sober, part, unique, early, historic",Paleoanthropology exhibition was excellent
1081,5.0,0.1216,"history, top, insight, exhibition, cultural, sober, part, unique, early, historic",Sad to see so little left for a wonderful country rich in history
1082,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Great visit
1083,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Interesting
1084,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",A interesting place to visit
1085,0.0,0.1111,"time, hour, food, highly, spend, recommend, work, people, start, meet",Out of love for Ethiopis
1086,0.0,0.1261,"time, hour, food, highly, spend, recommend, work, people, start, meet",Worth Your Time!
